i,t,r_init,r_final,r_max,epoch_of_max,r_mean,r_std,loss_contribution_final,err_norm_final,epoch_below_1e-4,n_snapshots,rank_by_final_residual
37034,8.35448768,14.2089997,0.00247572596,14.2089997,0,0.207143617,1.56666254,5.13425227e-11,3.29085163,,81,31754
37035,7.5206314,9.89259145,0.00124886154,9.89259145,0,0.153963482,1.09037699,1.30647362e-11,3.09849709,,81,38721
37036,0.903247655,0.733645688,0.0716694548,0.85766853,9000,0.123512706,0.128875037,4.30269206e-08,0.0973523058,,81,2710
37037,4.80585913,1.55661081,0.0111602602,1.55661081,0,0.0582863082,0.185747737,1.04332763e-09,1.3873676,,81,14418
37038,12.8690705,50.9962269,0.00761984977,50.9962269,0,0.671617564,5.62768533,4.86367875e-10,1.78103288,,81,17854
37039,6.28953494,5.01019141,0.00422529081,5.01019141,0,0.0961385907,0.553059312,1.49549606e-10,2.46536782,,81,22958
37040,0.0570559224,0.852623119,0.0842458116,0.852623119,0,0.157084933,0.135463634,5.94523054e-08,0.00473711783,,81,1638
37041,4.63577992,1.34188521,0.0119775708,1.34188521,0,0.0561951108,0.165840572,1.20173735e-09,1.27726,,81,13908
37042,9.08862482,18.67211,0.00287676672,18.67211,0,0.262520248,2.0593892,6.93236393e-11,3.34258912,,81,25752
37043,5.91161554,3.87281066,0.00594143101,3.87281066,0,0.0831293432,0.428950667,2.95701944e-10,2.19531904,,81,20245
